,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
6068,(210) 472-2202,7897.383342978496,j011b3S2vXgRpJonroC6Ig,False,The Bar at Bohanan's,+12104722202,$$$,4.0,56,['delivery'],221 e houston st,-98.4903905,29.4265872,['Bars'],"['221', 'e', 'houston', 'st']",221,e houston st,The Bar at Bohanan's, bar at bohanans,e houston
6069,(210) 375-6106,6479.493115960667,TtmqkXT7s93IJbhQgp_M3g,False,Rookies Too Bar & Grill,+12103756106,$$,4.5,44,['delivery'],9200 broadway st,-98.456733,29.523841,"['Sports Bars', 'American (Traditional)']","['9200', 'broadway', 'st']",9200,broadway st,Rookies Too Bar & Grill,rookies too bar  grill,broadway
6070,(210) 973-5911,8374.382351348257,5_Xa4gg8vzRIsVQf_3t-qw,False,Margaritaville - San Antonio,+12109735911,$$,3.0,407,"['delivery', 'pickup']",849 e commerce st,-98.484979271402,29.4236174761207,"['Bars', 'American (Traditional)', 'Music Venues']","['849', 'e', 'commerce', 'st']",849,e commerce st,Margaritaville - San Antonio,margaritaville  s antonio,e commerce
6071,(210) 510-4477,8063.722906242662,FWMDULPC-Fu2OzBxGdHFGw,False,Q Kitchen Bar,+12105104477,$$,3.5,106,['delivery'],123 losoya st,-98.4882568356514,29.4255857718631,"['Barbeque', 'Bars']","['123', 'losoya', 'st']",123,losoya st,Q Kitchen Bar,q kitchen bar,losoya
6072,(210) 580-4844,8060.550576229956,xCuF1BBgXd2Cvz7yey1etw,False,Thirsty Aztec,+12105804844,$$,4.0,94,[],200 river walk,-98.491103,29.424845,['Cocktail Bars'],"['200', 'river', 'walk']",200,river walk,Thirsty Aztec,thirsty aztec,riveralk
6073,(210) 481-4214,9518.577412840308,zQUR8qyl0ykdtJccf1ePCw,False,Meadow Neighborhood Eatery + Bar,+12104814214,$$,4.0,72,['delivery'],555 w bitters rd,-98.49935,29.57893,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']","['555', 'w', 'bitters', 'rd']",555,w bitters rd,Meadow Neighborhood Eatery + Bar,meadow neighborhood eatery + bar,w bitters
6074,(210) 507-2568,7935.853477331607,ldtaU5P4rkQ_nKbMXL2ItQ,False,Eastside Kitchenette,+12105072568,$$,3.5,156,['delivery'],2119 n interstate 35,-98.462221,29.439399,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']","['2119', 'n', 'interstate', '35']",2119,n interstate 35,Eastside Kitchenette,eastsi kitchenette,n interstate 35
6075,(210) 226-5432,8555.565527277548,ZI9QllT7xYUhhHLtU33lbg,False,Rathskeller Bar,+12102265432,$,5.0,30,[],525 s st mary's st,-98.49162,29.42013,['Bars'],"['525', 's', 'st', ""mary's"", 'st']",525,s st mary's st,Rathskeller Bar,rathskeller bar,s mary's
6076,(210) 805-8600,5889.58317075335,kB8Jhx-UJI7-F6k7nujFeg,False,Chester's Hamburgers,+12108058600,$,3.5,148,['delivery'],1006 ne loop 410,-98.4587174,29.5158409,"['Burgers', 'Beer, Wine & Spirits', 'Salad']","['1006', 'ne', 'loop', '410']",1006,ne loop 410,Chester's Hamburgers,chesters hamburgers,ne loop 410
6077,(210) 263-9729,9002.299605302684,AqZbR1C7iv9vK0jeYzP3yA,False,The Pipe Corner,+12102639729,$$,4.5,47,[],727 s alamo,-98.4888110622783,29.4166060861924,"['Tobacco Shops', 'Cocktail Bars']","['727', 's', 'alamo']",727,s alamo,The Pipe Corner, pipe corner,s alamo
6078,(210) 716-0702,5476.905446407926,tPqRpbo10yQIEroBDa5Img,False,La Botanica,+12107160702,$,3.5,150,['delivery'],2911 n saint marys st,-98.4851042589384,29.4523028858132,"['Vegan', 'Bars', 'Venues & Event Spaces']","['2911', 'n', 'saint', 'marys', 'st']",2911,n saint marys st,La Botanica,l botanica,naint marys
6079,(210) 228-0700,8264.2560832977,GhoJT8yRUlUUgUDOS-dGNw,False,Morton's The Steakhouse,+12102280700,$$$$,3.5,167,[],300 e crockett st,-98.4849396974823,29.424684216962,"['Steakhouses', 'Bars', 'Seafood']","['300', 'e', 'crockett', 'st']",300,e crockett st,Morton's The Steakhouse,mortons  steakhouse,e crockett
6080,(210) 614-8855,5501.890154328049,oCuNmggsSFsnJz5lmUIunA,False,Oak Hills Tavern,+12106148855,$,4.0,62,['delivery'],7920 fredericksburg rd,-98.56755,29.51194,"['Dive Bars', 'Burgers', 'Pizza']","['7920', 'fredericksburg', 'rd']",7920,fredericksburg rd,Oak Hills Tavern,oak hills tavern,fredericksburg
6081,(210) 225-6060,7759.687559933814,IzIBDhjS3BnPq7zX4Y7D7w,False,Restaurante Pico de Gallo,+12102256060,$$,3.0,235,['delivery'],111 s leona st,-98.50309,29.4254,"['Bars', 'Breakfast & Brunch']","['111', 's', 'leona', 'st']",111,s leona st,Restaurante Pico de Gallo,restaurante pico  gallo,s leona
6082,(210) 492-4994,12692.157355323381,JTmRH1BrcEcHQE8ziIEGOQ,False,Amore Cafe,+12104924994,$$,4.0,71,"['delivery', 'pickup']",4553 n loop 1604 w,-98.57387,29.59609,"['Mediterranean', 'Bars', 'Lebanese']","['4553', 'n', 'loop', '1604', 'w']",4553,n loop 1604 w,Amore Cafe,amore cafe,n loop 1604
6083,(210) 230-8454,7892.970459827146,VnIuCqHc4fqN05Tvhq2ENQ,False,Dorrego's,+12102308454,$$,4.0,78,['delivery'],150 e houston st,-98.4917399,29.42623,"['Argentine', 'Bars', 'Latin American']","['150', 'e', 'houston', 'st']",150,e houston st,Dorrego's,dorregos,e houston
6084,(210) 233-1199,10951.119633152519,IUO84Sl_4U7RV7Imz9jXyA,False,Native Grill & Wings,+12102331199,$$,3.5,184,"['delivery', 'pickup']",3238 wurzbach rd,-98.6234731,29.4676421,"['American (New)', 'Sports Bars', 'Chicken Wings']","['3238', 'wurzbach', 'rd']",3238,wurzbach rd,Native Grill & Wings,native grill  wings,wurzbach
6085,(210) 447-7102,3000.2587072229107,lcLRd7I5iJdIqvAbIdktlQ,False,Twin Peaks,+12104477102,$$,3.0,230,['delivery'],702 nw loop 410,-98.503753,29.519778,"['American (New)', 'Sports Bars']","['702', 'nw', 'loop', '410']",702,nw loop 410,Twin Peaks,tw peaks,nw loop 410
6086,(210) 228-0000,8267.390475133294,9kFwZXAD3VlyGpsdMD1nwQ,False,On The Rocks Pub,+12102280000,$,3.5,112,[],270 losoya,-98.48763,29.42389,"['Sports Bars', 'Music Venues', 'Pool Halls']","['270', 'losoya']",270,losoya,On The Rocks Pub,  rocks pub,losoya
6087,(210) 267-9885,8005.293552295639,wt0LdPR1DdfYEkgRjVKVKw,False,The Local Bar,+12102679885,$,4.0,66,[],600 n presa st,-98.4886182099581,29.4261275231838,['Bars'],"['600', 'n', 'presa', 'st']",600,n presa st,The Local Bar, local bar,n presa
6088,(210) 227-2583,6552.868053585951,Oin2K3pNws_NKJ9EWTxpFw,False,Blue Box,+12102272583,$$,3.0,207,[],312 pearl pkwy,-98.4805990865082,29.4433825089332,['Cocktail Bars'],"['312', 'pearl', 'pkwy']",312,pearl pkwy,Blue Box,blue box,pearl pkwy
6089,(210) 541-8805,2909.6349855492836,gLGY4b7g5_StpVlmrrlZog,False,Laugh Out Loud Comedy Club,+12105418805,$$,3.5,105,[],618 nw lp 410,-98.5024913232298,29.5184637014846,"['Comedy Clubs', 'Lounges']","['618', 'nw', 'lp', '410']",618,nw lp 410,Laugh Out Loud Comedy Club,laugh out loud comedy club,nw lp 410
6090,(210) 342-5454,4225.892187555005,nMxfFIK0rIeCcrzLJaBy8A,False,54th Street Restaurant & Drafthouse,+12103425454,$$,4.0,98,['delivery'],954 rector st,-98.478771,29.516469,"['Bars', 'American (Traditional)', 'Burgers']","['954', 'rector', 'st']",954,rector st,54th Street Restaurant & Drafthouse,54th street restaurant  drafthouse,rector
6091,(210) 342-5600,2491.070684588585,hIrkQm1ps10U8iDvNt-4Zg,False,Beer n All,+12103425600,$,4.5,42,[],5132 west ave,-98.52568,29.51455,"['Beer, Wine & Spirits', 'Dive Bars', 'Drive-Thru Bars']","['5132', 'west', 'ave']",5132,west ave,Beer n All,beer n all,weste
6092,(210) 224-1031,8229.954005445372,X00wGs1_iPY7t90a_sxoGQ,False,Drink Texas,+12102241031,$$,4.0,98,[],200 navarro st,-98.4898983239078,29.4235668928442,['Bars'],"['200', 'navarro', 'st']",200,navarro st,Drink Texas,drink texas,navarro
6093,(210) 223-7727,6036.131237565706,cze9uW0Y_liVM5PQINMftA,False,Luther's Cafe,+12102237727,$$,3.0,328,['delivery'],1503 n main ave,-98.494433,29.443014,"['Bars', 'Burgers', 'Breakfast & Brunch']","['1503', 'n', 'main', 'ave']",1503,n main ave,Luther's Cafe,luthers cafe,n maine
6094,(210) 616-2212,6755.182662963191,yt2Wo24et-XyEpqeBmpMxw,False,Still Golden,+12106162212,$$,4.0,55,[],1900 broadway st,-98.4761653840542,29.4436216017087,['Bars'],"['1900', 'broadway', 'st']",1900,broadway st,Still Golden,still golden,broadway
6095,(210) 437-3588,8413.526989009575,_J1nl5kI2KC0d-_Enw0pCw,False,Big Hops- Bitters,+12104373588,$$,4.5,28,[],226 w bitters rd,-98.486548,29.566116,['Beer Bar'],"['226', 'w', 'bitters', 'rd']",226,w bitters rd,Big Hops- Bitters,big hops bitters,w bitters
6096,(210) 549-0135,8258.34338276728,5e6-z1q2o50WHJPkHLVcNA,False,The Lost Cajun- Embassy,+12105490135,$$,3.5,107,[],226 w bitters rd,-98.48618,29.56615,"['Seafood', 'Cajun/Creole', 'Bars']","['226', 'w', 'bitters', 'rd']",226,w bitters rd,The Lost Cajun- Embassy, lost cajun embassy,w bitters
6097,(210) 824-2700,4994.156041703781,7jtwhwnEKEA9XJKV3ivsFA,False,The Hangar,+12108242700,$,3.5,133,[],8203 broadway,-98.466695,29.511558,"['Sports Bars', 'American (Traditional)']","['8203', 'broadway']",8203,broadway,The Hangar, hangar,broadway
6098,(726) 900-7500,14414.111624704727,TM2ehhLvzDKAGc9rVxPR1A,False,Bar Louie,+17269007500,$$,3.5,283,['delivery'],15900 la cantera pkwy,-98.6109611262589,29.5931670801876,"['Bars', 'American (New)', 'Gastropubs']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Bar Louie,bar louie,la cantera pkwy
6099,(210) 455-9499,11109.416475516357,odcQO5lhiu_KdhjiZSX97A,False,Hookah Harem,+12104559499,$$,4.5,29,[],6862 ingram rd,-98.6246497,29.4644882,['Hookah Bars'],"['6862', 'ingram', 'rd']",6862,ingram rd,Hookah Harem,hookah harem,ingram
6100,(210) 263-9880,9393.357255801087,s9DsVEykSDIKdGAIyV6F6w,False,Southtown 101,+12102639880,$,4.0,82,[],101 pereida st,-98.4882420301437,29.4130913609223,"['Wine Bars', 'Burgers']","['101', 'pereida', 'st']",101,pereida st,Southtown 101,southtown 101,pereida
6101,(210) 257-8125,8101.312979032521,FRwtrtycqZ8YskrtdvSHsA,False,502 Bar,+12102578125,$$,4.0,65,[],502 embassy rd,-98.4877017500153,29.5634912723,['Bars'],"['502', 'embassy', 'rd']",502,embassy rd,502 Bar,502 bar,embassy
6102,(210) 558-3200,11110.877873298987,osVI-jEFFjYKzZAfLX5a_w,False,Matamoros Restaurante Y Cantina,+12105583200,$$,3.5,159,"['delivery', 'pickup']",12844 w ih 10,-98.5934776261566,29.5669017289217,"['Mexican', 'Cocktail Bars']","['12844', 'w', 'ih', '10']",12844,w ih 10,Matamoros Restaurante Y Cantina,matamoros restaurante y cantina,w ih 10
6103,(210) 227-9255,7691.376037265983,NzEHyfVQlK_n7dY_miM8yA,False,Betty's Battalion,+12102279255,$,5.0,17,[],1524 e grayson st,-98.46132,29.44307,['Dive Bars'],"['1524', 'e', 'grayson', 'st']",1524,e grayson st,Betty's Battalion,bettys battalion,e grayson
6104,(210) 224-9951,8185.8716635547125,zRUxDFFAk6tMYKxVQTFcfA,False,The Original Mexican Restaurant & Bar,+12102249951,$$,2.5,759,['delivery'],528 river walk st,-98.4884127406389,29.4243857522144,"['Mexican', 'Tex-Mex', 'Bars']","['528', 'river', 'walk', 'st']",528,river walk st,The Original Mexican Restaurant & Bar, original mexic restaurant  bar,riveralk
6105,(210) 375-6009,9569.95541673727,VBdSVcfZCnjzyG3R-MA0GA,False,THE DAKOTA,+12103756009,$$,4.5,27,"['delivery', 'pickup']",433 s hackberry,-98.473422,29.416188,"['Pizza', 'Sandwiches', 'Beer Bar']","['433', 's', 'hackberry']",433,s hackberry,THE DAKOTA, dakota,s hackberry
6106,(210) 564-9140,6585.490449081063,Vo57vpv_AwNa-M9CsvgXQQ,False,Bottling Department,+12105649140,$$,4.0,59,[],312 pearl pkwy,-98.480575,29.442789,"['Food Court', 'Wine Bars']","['312', 'pearl', 'pkwy']",312,pearl pkwy,Bottling Department,bottling department,pearl pkwy
6107,(210) 223-2939,8179.793302236516,GKoIbad8nOK1XO731pg3TQ,False,Cafe Ole,+12102232939,$$,2.5,727,['delivery'],521 riverwalk,-98.487977,29.424567,"['Mexican', 'Bars']","['521', 'riverwalk']",521,riverwalk,Cafe Ole,cafe ole,riverwalk
6108,(210) 595-7626,3166.5502047530763,bDx2feUIjwwFDkKTpCquwA,False,The Martini Club,+12105957626,$$,4.0,59,[],8507 mccullough ave,-98.4929126717869,29.5159118597462,"['Lounges', 'Karaoke', 'Music Venues']","['8507', 'mccullough', 'ave']",8507,mccullough ave,The Martini Club, martini club,mcculloughe
6109,(210) 877-2100,6244.468926790739,8m2n6KiQOD9mA1IlaP7RZQ,False,Wurzbach Ice House,+12108772100,$,3.0,153,[],10141 wurzbach rd,-98.559620854991,29.534505489856,"['Beer Bar', 'Chicken Wings', 'Pizza']","['10141', 'wurzbach', 'rd']",10141,wurzbach rd,Wurzbach Ice House,wurzbach ice house,wurzbach
6110,(210) 348-1513,5515.178972710074,mYWb6Tyy5D3_DnNuq5b8fg,False,Thirsty Horse Saloon,+12103481513,$,3.5,80,[],2335 nw military hwy,-98.52754,29.54276,"['Bars', 'Dance Clubs', 'Music Venues']","['2335', 'nw', 'military', 'hwy']",2335,nw military hwy,Thirsty Horse Saloon,thirsty horse saloon,nw military hwy
6111,(210) 226-8462,8220.43477009638,u_44s5YvuaMI0Ft1LdSIWA,False,Rio Rio Cantina,+12102268462,$$,2.0,840,['delivery'],421 e commerce st,-98.48841,29.42401,"['Bars', 'Tex-Mex']","['421', 'e', 'commerce', 'st']",421,e commerce st,Rio Rio Cantina,rio rio cantina,e commerce
6112,(210) 641-5544,8535.908589055358,Gc8QyCzpcdA88NThkJn9Ow,False,Sultan Cafe and Grill,+12106415544,$$,4.0,54,"['pickup', 'delivery']",5625 babcock rd,-98.5972199,29.52087,"['Hookah Bars', 'Mediterranean']","['5625', 'babcock', 'rd']",5625,babcock rd,Sultan Cafe and Grill,sult cafe and grill,babcock
6113,(210) 223-3101,8905.719327813042,ZCuKfYzP5tn6NwfCYGBLbw,False,Bar 601,+12102233101,$$,3.5,68,[],739 e césar e chávez blvd,-98.4835557924515,29.418985686535,['Cocktail Bars'],"['739', 'e', 'césar', 'e', 'chávez', 'blvd']",739,e césar e chávez blvd,Bar 601,bar 601,e césar chávez
6114,(210) 973-5003,1789.6523690447711,pFFlRFdzCH0DHFJGzNZjMA,False,Huqqa Lounge Mediterranean Cuisine & Pizzeria,+12109735003,$,4.5,26,"['pickup', 'delivery']",6828 san pedro ave,-98.4991051,29.5031301,"['Hookah Bars', 'Mediterranean', 'Pizza']","['6828', 'san', 'pedro', 'ave']",6828,san pedro ave,Huqqa Lounge Mediterranean Cuisine & Pizzeria,huqq lounge mediterrane cuisine  pizzeria,san pedroe
6115,(210) 354-3002,8067.975603575667,8xXK5SH9_kqE2Qf6yeyjBw,False,On The Bend Oyster Bar & lounge,+12103543002,$$,3.5,120,['delivery'],123 losoya,-98.488391,29.425507,"['Cocktail Bars', 'Seafood']","['123', 'losoya']",123,losoya,On The Bend Oyster Bar & lounge,  bend oyster bar  lounge,losoya
6116,(210) 828-9050,4606.19657208228,ZARwttmhQPj-OJpyzA4SEg,False,Frederick's Restaurant,+12108289050,$$$,4.0,49,[],7701 broadway st,-98.4672,29.49984,"['French', 'Tapas/Small Plates', 'Wine Bars']","['7701', 'broadway', 'st']",7701,broadway st,Frederick's Restaurant,fredericks restaurant,broadway
6117,(210) 227-4551,7746.5234442028,sg_xmEvtd1N3MM4L8KtyFg,False,Tony's Bar,+12102274551,$,5.0,14,[],206 brooklyn ave,-98.48187,29.4308,['Sports Bars'],"['206', 'brooklyn', 'ave']",206,brooklyn ave,Tony's Bar,tonys bar,brooklyne
6118,(210) 692-1500,7163.898410710331,Hn3hRz1yWF2jYYL3Y5US6w,False,Little Woodrows Babcock,+12106921500,$$,3.0,208,['delivery'],2535 babcock rd,-98.58714,29.50794,"['Sports Bars', 'American (Traditional)']","['2535', 'babcock', 'rd']",2535,babcock rd,Little Woodrows Babcock,little woodrows babcock,babcock
6119,(210) 298-8040,8254.458042798598,vR7zr2Lq--B1g-wl8uSAvQ,False,Las Ramblas,+12102988040,$$$,3.5,137,['restaurant_reservation'],306 w market st,-98.489783,29.423367,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']","['306', 'w', 'market', 'st']",306,w market st,Las Ramblas, ramblas,w market
6120,(210) 585-9999,7852.606869100806,z5mayJZIOh9b_w8Prv_6dg,False,Bar 414,+12105859999,$$,4.0,44,[],205 e houston st,-98.49118,29.426775,"['Cocktail Bars', 'Piano Bars']","['205', 'e', 'houston', 'st']",205,e houston st,Bar 414,bar 414,e houston
6121,(210) 272-0016,11182.165681210216,A3mPJRHFR7sm-wH3ZgwJAA,False,El Luchador Bar,+12102720016,$,4.0,43,[],622 roosevelt ave,-98.485856205225,29.3969958515881,"['Dive Bars', 'Cocktail Bars']","['622', 'roosevelt', 'ave']",622,roosevelt ave,El Luchador Bar, luchador bar,roosevelte
6122,(210) 824-4231,5626.037708965252,s_if3emtHTw_a7T2FZNgJg,False,La Fonda Alamo Heights,+12108244231,$$,3.5,114,['delivery'],8633 crownhill blvd,-98.4610186,29.514543,"['Mexican', 'Wine Bars', 'Tex-Mex']","['8633', 'crownhill', 'blvd']",8633,crownhill blvd,La Fonda Alamo Heights,l fond alamo heights,crownhill
6123,(210) 281-8306,11899.307143197448,B0fmGoVDcm18fUrKy6YsdQ,False,Zombies,+12102818306,$,4.0,47,[],4202 thousand oaks,-98.4113658964634,29.5528597273244,"['Dive Bars', 'Music Venues']","['4202', 'thousand', 'oaks']",4202,thousand oaks,Zombies,zombies,thousand oaks
6124,(210) 462-1894,10992.52403164311,0OuFt5odhyAnQ8f0dl9g3g,False,Lucy Cooper's Ice House,+12104621894,$$,3.0,182,[],16080 san pedro ave,-98.4740504622459,29.5868524686695,"['Bars', 'American (Traditional)']","['16080', 'san', 'pedro', 'ave']",16080,san pedro ave,Lucy Cooper's Ice House,lucy coopers ice house,san pedroe
6125,(210) 694-3550,14719.55484579286,CTkkcS-i9uqJqqvBSvWuSA,False,Mariposa,+12106943550,$$,4.0,49,['delivery'],15900 la cantera pkwy,-98.615637,29.593267,"['Sandwiches', 'Seafood', 'Cocktail Bars']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Mariposa,mariposa,la cantera pkwy
6126,(210) 439-0030,9521.087348321822,DXB-gT6rVmfPjzfifSm-uw,False,THE GOOD KIND,+12104390030,,4.0,51,['delivery'],1127 south st mary's st,-98.48848,29.41183,"['Juice Bars & Smoothies', 'Cafes', 'Bars']","['1127', 'south', 'st', ""mary's"", 'st']",1127,south st mary's st,THE GOOD KIND, good kind,south mary's
6127,(210) 222-2008,7461.005034599621,yGUN-JntYW_I5EYMtCuMeQ,False,Havana Bar,+12102222008,$$,4.0,36,[],1015 navarro st,-98.4897385,29.4308109,['Bars'],"['1015', 'navarro', 'st']",1015,navarro st,Havana Bar,havan bar,navarro
6128,(210) 735-1313,5664.894091272261,o5QQnu7BeshdB82_q727LQ,False,The Mix,+12107351313,$,3.5,75,[],2423 n st marys st,-98.4881134033203,29.4488201141357,"['Dive Bars', 'Music Venues']","['2423', 'n', 'st', 'marys', 'st']",2423,n st marys st,The Mix, mix,n marys
6129,(210) 930-6612,7855.868119617839,N7QpGXAi1oHBYgKwS1sYvA,False,The Base Line,+12109306612,$,4.5,29,[],1139 harry wurzbach rd,-98.4383969,29.4696687,"['Dive Bars', 'Pubs', 'Cocktail Bars']","['1139', 'harry', 'wurzbach', 'rd']",1139,harry wurzbach rd,The Base Line, base line,harryurzbach
6130,(210) 223-3722,8185.17301103731,h6XeMsVahOZss9yVMnZAmw,False,Club Sirius,+12102233722,$,3.5,66,[],228 losoya st,-98.48768,29.42461,"['Dive Bars', 'Dance Clubs']","['228', 'losoya', 'st']",228,losoya st,Club Sirius,club sirius,losoya
6131,(210) 314-4194,3398.560053227475,q66MYeqkWCWUTyvB0G3hLQ,False,Mc Finnigan's Pub,+12103144194,$,4.0,46,"['pickup', 'delivery']",7210 blanco rd,-98.5040994,29.523657,"['Pubs', 'Sports Bars', 'Irish Pub']","['7210', 'blanco', 'rd']",7210,blanco rd,Mc Finnigan's Pub,mc finnigans pub,blanco
6132,(210) 225-0007,7485.953256251346,7Ds3J_k9uwN2FatNyX_McA,False,Bond's 007 Rock Bar,+12102250007,$,4.0,39,[],450 soledad st,-98.4931299,29.42974,"['Music Venues', 'Dive Bars']","['450', 'soledad', 'st']",450,soledad st,Bond's 007 Rock Bar,bonds 007 rock bar,soledad
6133,(210) 541-0001,5512.0537623866485,8yvdvCXdRyQafI59GrB0xA,False,Hidden Tavern,+12105410001,$,4.0,43,[],11407 west ave,-98.511764,29.5437785,['Dive Bars'],"['11407', 'west', 'ave']",11407,west ave,Hidden Tavern,hidden tavern,weste
6134,(210) 281-4783,8651.492403022978,0hNxkNx5jcjcSLSz4l3vbA,False,Pastiche,+12102814783,$$,5.0,16,[],1506 e houston st,-98.47437,29.42486,"['Cocktail Bars', 'Comfort Food', 'Lounges']","['1506', 'e', 'houston', 'st']",1506,e houston st,Pastiche,pastiche,e houston
6135,(210) 845-2603,3029.5225961444557,tBvHMolLj-9bSAXzlqPl0g,False,Slackers Sports Bar Northstar,+12108452603,$,3.5,59,[],126 w rector dr,-98.49533,29.51638,"['Sports Bars', 'Arcades']","['126', 'w', 'rector', 'dr']",126,w rector dr,Slackers Sports Bar Northstar,slackers sports bar northstar,w rector
6136,(210) 225-5552,8747.795938186371,gK58WYtvreKFgqHtAoCJaQ,False,Alibis' Sports & Spirits,+12102255552,$,4.0,44,[],1141 e commerce st,-98.47900390625,29.4219741821289,"['Dive Bars', 'Sports Bars']","['1141', 'e', 'commerce', 'st']",1141,e commerce st,Alibis' Sports & Spirits,alibis sports  spirits,e commerce
6137,(210) 253-9220,12687.331688721106,51irpIFZMMTrUugV7l4bIQ,False,Picks Bar,+12102539220,$,3.5,84,"['pickup', 'delivery']",4553 n loop 1604 w,-98.573574,29.596267,"['Sports Bars', 'Music Venues', 'Tacos']","['4553', 'n', 'loop', '1604', 'w']",4553,n loop 1604 w,Picks Bar,picks bar,n loop 1604
6138,(210) 614-5200,5758.147834198509,g33pqnAxEUSDK9bfWDKang,False,I-10 Icehouse,+12106145200,$,3.5,73,[],9518 console dr,-98.560204,29.527346,['Bars'],"['9518', 'console', 'dr']",9518,console dr,I-10 Icehouse,i10 icehouse,console
6139,(210) 245-8156,4821.518344970511,fy8-aDK3zdpqY_qxuS0w0w,False,BISTR09,+12102458156,,4.0,48,"['restaurant_reservation', 'delivery']",6106 broadway st,-98.4661941965956,29.4835223819263,"['Bars', 'French', 'Brasseries']","['6106', 'broadway', 'st']",6106,broadway st,BISTR09,bistr09,broadway
6140,,7719.726436641282,Bi3-aLSy4_1VUH4W3VFQsg,False,La Roca Cantina,,$$,3.5,53,[],416 8th st,-98.4809401044411,29.4314229550335,['Cocktail Bars'],"['416', '8th', 'st']",416,8th st,La Roca Cantina,l roc cantina,8th
6141,(210) 271-9494,8201.235554290237,vtzoHjYV12CUiuhjdXzfSA,False,Leapin' Lizard Pub,+12102719494,$,3.5,79,[],302 e commerce st,-98.4896240234375,29.4238529205322,"['Pubs', 'Dive Bars', 'Sports Bars']","['302', 'e', 'commerce', 'st']",302,e commerce st,Leapin' Lizard Pub,leapin lizard pub,e commerce
